"id","title","description","availability","condition","price","link","image_link","brand","google_product_category","fb_product_category","quantity_to_sell_on_facebook","sale_price","sale_price_effective_date","item_group_id","gender","color","size","age_group","material","pattern","shipping","shipping_weight"
"3d077b18-b6e5-488a-bc1c-d0a05058c36a","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully Crafted Karungali Mala of Natural Craft Beads","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/3d077b18-b6e5-488a-bc1c-d0a05058c36a","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","799.0","","04d2c64f-52f2-421a-9ff3-4aa2024fd9f2","","Black","UNPOLISHED | 8 MM | THREAD","","","","",""
"7ab2585a-db19-483e-b15c-d3a414a5a189","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully POLISHED Karungali Mala of Natural ","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/7ab2585a-db19-483e-b15c-d3a414a5a189","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","1099.0","","4d847706-74cc-4809-a30b-7167daeb9b31","","Black","POLISHED | 10 MM | ELASTIC","","","","",""
"f7a47b07-99a7-4cb0-8a1d-ecc26b0ff045","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully POLISHED Karungali Mala of Natural ","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/f7a47b07-99a7-4cb0-8a1d-ecc26b0ff045","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","899.0","","4d847706-74cc-4809-a30b-7167daeb9b31","","Black","POLISHED | 6 MM | ELASTIC","","","","",""
"4d847706-74cc-4809-a30b-7167daeb9b31","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully POLISHED Karungali Mala of Natural ","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/4d847706-74cc-4809-a30b-7167daeb9b31","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","799.0","","4d847706-74cc-4809-a30b-7167daeb9b31","","Black","POLISHED | 6 MM | THREAD","","","","",""
"4ed4d73a-491c-4ff7-8a30-91180202fe65","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully POLISHED Karungali Mala of Natural ","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/4ed4d73a-491c-4ff7-8a30-91180202fe65","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","997.0","","4d847706-74cc-4809-a30b-7167daeb9b31","","Black","POLISHED | 8 MM | ELASTIC","","","","",""
"a50aba60-095c-4cd6-b190-03b7fd0353d3","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully POLISHED Karungali Mala of Natural ","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/a50aba60-095c-4cd6-b190-03b7fd0353d3","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","997.0","","4d847706-74cc-4809-a30b-7167daeb9b31","","Black","POLISHED | 10 MM | THREAD","","","","",""
"c92d30b0-56c8-4f30-96dc-99b1a5791eb2","VastuCart Karungali Malai Original 108 Beads – Certified Pure Ebony Wood Mala for Spiritual Protection, Jap, Meditation – Beautifully POLISHED Karungali Mala of Natural ","<p>This Original Karungali Malla is Available in Multiple Size and Styles like 6mm, 8mm, and 10mm bead size variants in unpolished and polished variants, in thread and elastic stringing. Choose Your Vibe, and Embark upon the spiritual journeys you love.</p><p><br></p><p><br></p><p><br></p><ul><li>Karungali Malai Original 108 Beads – Traditional hand-strung ebony wood mala made from 108 sacred karungali craft beads, plus 1 guru bead, with an authenticity certificate for trust in your spiritual journey.&nbsp;</li><li>Ebony Wood Mala for Spiritual Fortification – Karungali (Tamil for ebony) is revered in ancient Siddha and Agamic texts for its power to ward off evil forces, absorb negativity, and strengthen the aura.&nbsp;</li><li>Rooted in South Indian spiritual customs, karungali malai original has long been used by yogis, devotees, and priests in temples and home altars to channel protective energy and divine grace.&nbsp;</li><li>Protection Against Shani, Drishti, and Black Magic – Highly recommended by astrologers and priests for those facing planetary afflictions, evil eye (drishti), or unexplained negative experiences in life.&nbsp;</li><li>108 Bead Count – Aligned with Spiritual Mathematics – Based on Vedic spiritual numerology, 108 craft bead is not just a number but a code of cosmic alignment, helping you go deeper in japa and mantra sadhana.</li></ul>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/c92d30b0-56c8-4f30-96dc-99b1a5791eb2","https://m.media-amazon.com/images/X/bxt1/M/pbxt1Rey3scHktl.jpg","VastuCart","Puja Essentials","Puja Essentials","","899.0","","4d847706-74cc-4809-a30b-7167daeb9b31","","Black","POLISHED | 8 MM | THREAD","","","","",""
"2b5819ce-b556-4373-a0b7-73fbba77ab14","VastuCart Lord Kuber Idol Murti For Home Temple, Office Table, Shop -Divine Lord Kubera Statue - The God Of Wealth, Joy, and Prosperity - For Vastu, Feng Sui, Good Luck (Golden, 7 Inch) ","<div>🍁Product: Auspicious Lord Kuber Idol In Sitting Pose On Royal Throne | Size: 4.5L x 3.5W x 7H Inches | Material: Polyresin &amp; Marble Dust | Color: Bronze Multicolor | In Package You Will Receive: 1 Pc Of The Kuber Murti For Home Decor, Office, And Home Puja Of 7 Inch</div><div><br></div><div>🍁Invoke prosperity, wealth, and divine blessings with this stunning Lord Kuber Idol from VastuCart, designed in a traditional Bronze finish with Multicolor and Golden accents. Seated on a beautifully detailed throne with a pot of gold, Kuber Ji represents affluence, success, and financial security.</div><div><br></div><div>🍁Crafted from Polyresin and Marble Dust, this 7-inch idol is lightweight yet durable, perfect for placing in your home temple, office, or gifting on auspicious occasions like Diwali, Dhanteras, or housewarmings. The detailed craftsmanship—from his ornaments to his sacred posture—embodies both artistry and devotion.</div><div><br></div><div>🍁This Kuber Murti is a powerful Vastu remedy, ideal for placement in the North or North-East to attract wealth energy. Its compact size (4.5L x 3.5W x 7H inches) ensures it fits well on desks, mandirs, shelves, or puja rooms. The gold-white-multicolor detailing adds a rich, vibrant touch that elevates your space spiritually and aesthetically.</div><div><br></div><div>🍁Bring home divine abundance and add a spiritual anchor to your environment with this blessed statue from VastuCart, your trusted source for sacred living.</div><div><br></div>","in stock","new","2000.0","https://www.smartbiz.in/VastuCart/product/2b5819ce-b556-4373-a0b7-73fbba77ab14","https://m.media-amazon.com/images/X/bxt1/M/4bxt1hg3hExBTmp.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","1397.0","","2b5819ce-b556-4373-a0b7-73fbba77ab14","","Bronze","7 INCH","","","","",""
"ea8267f4-c11a-4643-88c3-3c4426d501c3","VastuCart Lord Shiva Idol - Adiyogi Mahayogi Murti in Meditative Pose - Shiv Ji Ki Murti for Home Temple, Car Dashboard & Puja Decor (Matte Black, 3.5 In)","<div>Product: Adiyogi Shiva Idol in Meditation Pose | Size: 2.4L x 2W x 3.5H Inches | Material: PolyResin &amp; Marble Dust | Color: Matte Black | In Package You Will Receive: 1 Pc of the Lord Shiva Idol For Home Decor, Office, Car Dashboard and Home Puja of 3.5 Inch</div><div><br></div><div>Invoke the cosmic power of Lord Shiva with VastuCart’s Matte Black Adiyogi Idol. Seated in his ancient yogic pose, this 3.5-inch murti radiates divine calm and strength—perfect for your home, car, or meditation space.</div><div><br></div><div>Crafted from PolyResin and Marble Dust, and finished in deep matte black, this idol represents Shiva in his purest meditative form—symbolizing inner silence, power, and spiritual clarity. Ideal for yogis, seekers, and meditators, it fits effortlessly into modern or traditional decor setups.</div><div><br></div><div>Place it in your mandir, on your dashboard, or your yoga altar—it’s a compact yet deeply powerful spiritual companion. A sacred gift for Mahashivratri or for those walking a spiritual path.</div>","in stock","new","899.0","https://www.smartbiz.in/VastuCart/product/ea8267f4-c11a-4643-88c3-3c4426d501c3","https://m.media-amazon.com/images/X/bxt1/M/Sbxt1BgrFP3xFIh.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","499.0","","1bf98254-2697-476c-85c9-f2f92076dada","","Gold","2.4L x 2W x 3.5H Inches","","","","",""
"1bf98254-2697-476c-85c9-f2f92076dada","VastuCart Lord Shiva Idol - Adiyogi Mahayogi Murti in Meditative Pose - Shiv Ji Ki Murti for Home Temple, Car Dashboard & Puja Decor (Matte Black, 3.5 In)","<div>Product: Adiyogi Shiva Idol in Meditation Pose | Size: 2.4L x 2W x 3.5H Inches | Material: PolyResin &amp; Marble Dust | Color: Matte Black | In Package You Will Receive: 1 Pc of the Lord Shiva Idol For Home Decor, Office, Car Dashboard and Home Puja of 3.5 Inch</div><div><br></div><div>Invoke the cosmic power of Lord Shiva with VastuCart’s Matte Black Adiyogi Idol. Seated in his ancient yogic pose, this 3.5-inch murti radiates divine calm and strength—perfect for your home, car, or meditation space.</div><div><br></div><div>Crafted from PolyResin and Marble Dust, and finished in deep matte black, this idol represents Shiva in his purest meditative form—symbolizing inner silence, power, and spiritual clarity. Ideal for yogis, seekers, and meditators, it fits effortlessly into modern or traditional decor setups.</div><div><br></div><div>Place it in your mandir, on your dashboard, or your yoga altar—it’s a compact yet deeply powerful spiritual companion. A sacred gift for Mahashivratri or for those walking a spiritual path.</div>","in stock","new","899.0","https://www.smartbiz.in/VastuCart/product/1bf98254-2697-476c-85c9-f2f92076dada","https://m.media-amazon.com/images/X/bxt1/M/wbxt1xSIutjMx5C.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","499.0","","1bf98254-2697-476c-85c9-f2f92076dada","","Matt black","2.4L x 2W x 3.5H Inches","","","","",""
"428f77dd-ad1c-43e7-bd56-012e6f39e2bf","VastuCart Lord Shiva Standing Idol – Mighty Shiv Murti with Trishul – Hindu Mahadev Sculpture for Positivity, Home Puja & Office Decor – Radiates Power & Devotion (Matte Black, 4.3 In)","<div>Product: Powerful Lord Shiva Idol in Fierce Standing Pose with Trishul | Size: 3.4L x 2.4W x 4.3H Inches | Material: PolyResin &amp; Marble Dust | Color: Matt Black / Metallic Gold | In Package You Will Receive: 1 Pc of the Lord Shiva Idol For Home Decor, Office, Car Dashboard and Home Puja of 4.3 Inch</div>Standing Lord Shiva Idol with Trishul – Strength in Form, Power in Presence<div><br /></div><div>Invite divine energy and unshakable strength into your space with this Matt Black Standing Lord Shiva Idol—a powerful representation of the eternal Adiyogi in his mightiest stance. Crafted with precision using PolyResin and Marble Dust, this 4.3-inch sculpture captures Shiv Ji with his iconic Trishul and matted locks, embodying the force that balances destruction and creation in the universe.</div><div><br /></div><div>In his standing form, Mahadev appears alert and meditative—ready to protect and bless his devotees. The bold matt black finish adds a modern yet sacred aura, making it a standout piece for your home temple, meditation altar, study desk, or even your car dashboard. Its compact size ensures it fits seamlessly in any corner of your spiritual or modern lifestyle.</div><div><br /></div><div>Worshipped as the source of yoga, cosmic knowledge, and fearless transformation, this murti is ideal for enhancing your daily rituals, bringing peace to your mind, and shielding your home from negativity. Whether you're a practicing yogi, a Shiva bhakt, or someone seeking inner balance—this idol serves as a sacred reminder of your spiritual strength.</div><div><br /></div><div>A divine gift for auspicious occasions like Maha Shivratri, Diwali, birthdays, anniversaries, or housewarming ceremonies. Each piece is carefully packed and spiritually suited for immediate placement.</div><div><br /></div><div>Let this radiant embodiment of Shiva Shakti bring protection, wisdom, and serenity into your home.</div>","in stock","new","1300.0","https://www.smartbiz.in/VastuCart/product/428f77dd-ad1c-43e7-bd56-012e6f39e2bf","https://m.media-amazon.com/images/X/bxt1/M/Nbxt1hm-gjnqiSq.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","759.0","","bac257db-5fe6-41a0-81ed-60dd8549abfb","","Gold","3.4L x 2.4W x 4.3H","","","","",""
"bac257db-5fe6-41a0-81ed-60dd8549abfb","VastuCart Lord Shiva Standing Idol – Mighty Shiv Murti with Trishul – Hindu Mahadev Sculpture for Positivity, Home Puja & Office Decor – Radiates Power & Devotion (Matte Black, 4.3 In)","<div>Product: Powerful Lord Shiva Idol in Fierce Standing Pose with Trishul | Size: 3.4L x 2.4W x 4.3H Inches | Material: PolyResin &amp; Marble Dust | Color: Matt Black / Metallic Gold | In Package You Will Receive: 1 Pc of the Lord Shiva Idol For Home Decor, Office, Car Dashboard and Home Puja of 4.3 Inch</div>Standing Lord Shiva Idol with Trishul – Strength in Form, Power in Presence<div><br></div><div>Invite divine energy and unshakable strength into your space with this Matt Black Standing Lord Shiva Idol—a powerful representation of the eternal Adiyogi in his mightiest stance. Crafted with precision using PolyResin and Marble Dust, this 4.3-inch sculpture captures Shiv Ji with his iconic Trishul and matted locks, embodying the force that balances destruction and creation in the universe.</div><div><br></div><div>In his standing form, Mahadev appears alert and meditative—ready to protect and bless his devotees. The bold matt black finish adds a modern yet sacred aura, making it a standout piece for your home temple, meditation altar, study desk, or even your car dashboard. Its compact size ensures it fits seamlessly in any corner of your spiritual or modern lifestyle.</div><div><br></div><div>Worshipped as the source of yoga, cosmic knowledge, and fearless transformation, this murti is ideal for enhancing your daily rituals, bringing peace to your mind, and shielding your home from negativity. Whether you're a practicing yogi, a Shiva bhakt, or someone seeking inner balance—this idol serves as a sacred reminder of your spiritual strength.</div><div><br></div><div>A divine gift for auspicious occasions like Maha Shivratri, Diwali, birthdays, anniversaries, or housewarming ceremonies. Each piece is carefully packed and spiritually suited for immediate placement.</div><div><br></div><div>Let this radiant embodiment of Shiva Shakti bring protection, wisdom, and serenity into your home.</div>","in stock","new","1300.0","https://www.smartbiz.in/VastuCart/product/bac257db-5fe6-41a0-81ed-60dd8549abfb","https://m.media-amazon.com/images/X/bxt1/M/Nbxt1xZvXneh73K.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","759.0","","bac257db-5fe6-41a0-81ed-60dd8549abfb","","Black","3.4L x 2.4W x 4.3H","","","","",""
"2448eadc-9ba8-40e1-994c-8f449e991a32","VastuCart PanchMukhi Lord Hanuman Idol in Saffron / Orange Color","<p><strong>Product</strong>: Divine Panchmukhi Hanuman Idol in Blessing Pose | <strong>Size</strong>: 5L x 2.5W x 6H Inches | <strong>Material</strong>: PolyResin &amp; Marble Dust | <strong>Color</strong>: Saffron With Multicolor | <strong>In Package You Will Receive</strong>: 1 Pc of the Panchmukhi Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of <strong>6</strong> Inch</p><p><br></p><p>Introducing the&nbsp;<strong>Panchmukhi Hanuman Idol</strong>&nbsp;by VastuCart – a powerful spiritual icon crafted in vibrant saffron with multicolor accents, designed to bring divine energy, protection, and peace into your home or office. This 6-inch sculpture is meticulously made from PolyResin and marble dust, ensuring durability, detailing, and divine presence. The blessing pose of Hanumanji evokes calmness, strength, and confidence—making this piece a soulful addition to your sacred space.</p><p><br></p><p>This&nbsp;<strong>Bajrang Bali Murti</strong>&nbsp;features the five-faced (Panchmukhi) form of Lord Hanuman, each face representing a specific power: Hanuman (east - courage), Narasimha (south - protection), Garuda (west - health), Varaha (north - prosperity), and Hayagriva (sky - knowledge). In this sitting pose with a blessing hand, the idol conveys devotion, protection from negativity, and an invitation to spiritual discipline.</p><p><br></p><p>Panchmukhi Hanuman is deeply revered in Hindu culture for his unmatched strength, wisdom, and loyalty. Placing this murti in your&nbsp;<strong>home temple</strong>, puja corner, or vastu spot can invite protection against evil energies and promote courage, clarity, and focus. Whether you're performing a daily puja or meditating silently, the aura of this deity anchors your space with divine vibrations.</p><p><br></p><p>This idol is an ideal fit for&nbsp;<strong>home décor</strong>, spiritual shelves, offices, or meditation corners. The saffron color adds a sacred fire element, energizing the environment. The multicolor detailing enhances the artistic depth, giving the idol a distinct aura. Devotees often place Panchmukhi Hanuman near their entrance or workspace to block obstacles and usher in positivity, strength, and divine blessings.</p>","in stock","new","1000.0","https://www.smartbiz.in/VastuCart/product/2448eadc-9ba8-40e1-994c-8f449e991a32","https://m.media-amazon.com/images/X/bxt1/M/pbxt1xN-vSLvPvP.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","479.0","","4cbd87c4-d793-4120-ad47-fac053c2fa64","","Pure Saffron","5L x 2.5W x 6H Inches","","","","",""
"4cbd87c4-d793-4120-ad47-fac053c2fa64","VastuCart PanchMukhi Lord Hanuman Idol in Saffron / Orange Color","<p><strong>Product</strong>: Divine Panchmukhi Hanuman Idol in Blessing Pose | <strong>Size</strong>: 5L x 2.5W x 6H Inches | <strong>Material</strong>: PolyResin &amp; Marble Dust | <strong>Color</strong>: Saffron With Multicolor | <strong>In Package You Will Receive</strong>: 1 Pc of the Panchmukhi Hanuman Idol For Home Decor, Office, Car Dashboard and Home Puja of <strong>6</strong> Inch</p><p><br /></p><p>Introducing the <strong>Panchmukhi Hanuman Idol</strong> by VastuCart – a powerful spiritual icon crafted in vibrant saffron with multicolor accents, designed to bring divine energy, protection, and peace into your home or office. This 6-inch sculpture is meticulously made from PolyResin and marble dust, ensuring durability, detailing, and divine presence. The blessing pose of Hanumanji evokes calmness, strength, and confidence—making this piece a soulful addition to your sacred space.</p><p><br /></p><p>This <strong>Bajrang Bali Murti</strong> features the five-faced (Panchmukhi) form of Lord Hanuman, each face representing a specific power: Hanuman (east - courage), Narasimha (south - protection), Garuda (west - health), Varaha (north - prosperity), and Hayagriva (sky - knowledge). In this sitting pose with a blessing hand, the idol conveys devotion, protection from negativity, and an invitation to spiritual discipline.</p><p><br /></p><p>Panchmukhi Hanuman is deeply revered in Hindu culture for his unmatched strength, wisdom, and loyalty. Placing this murti in your <strong>home temple</strong>, puja corner, or vastu spot can invite protection against evil energies and promote courage, clarity, and focus. Whether you're performing a daily puja or meditating silently, the aura of this deity anchors your space with divine vibrations.</p><p><br /></p><p>This idol is an ideal fit for <strong>home décor</strong>, spiritual shelves, offices, or meditation corners. The saffron color adds a sacred fire element, energizing the environment. The multicolor detailing enhances the artistic depth, giving the idol a distinct aura. Devotees often place Panchmukhi Hanuman near their entrance or workspace to block obstacles and usher in positivity, strength, and divine blessings.</p>","in stock","new","1000.0","https://www.smartbiz.in/VastuCart/product/4cbd87c4-d793-4120-ad47-fac053c2fa64","https://m.media-amazon.com/images/X/bxt1/M/Fbxt1RJfMUg99Qf.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","478.0","","4cbd87c4-d793-4120-ad47-fac053c2fa64","","Orange","5L x 2.5W x 6H Inches","","","","",""
"8092db94-926d-4971-9432-718fcd52ef44","VastuCart Radha Krishna Statue - Elegant Idol in Polyresin with Marble Dust - Symbol of Eternal Love - Divine Radha Krishna Yugal Jodi Murti on Lotus for Puja Mandir, Gift & Decor (Gold, 7.5 In)","<div>Product: Beautiful Radha Krishna Idol in Eternal Love Pose | Size: 4.3L x 3.4W x 7.5H Inch | Material: PolyResin &amp; Marble Dust | Color: Metallic Gold &amp; Multi | In Package You Will Receive: 1 Pc of the Radha Krishna Idol For Home Decor, Office, Car Dashboard and Home Puja of 7.5 Inch</div><div><br></div><div>Celebrate eternal love and spiritual beauty with this magnificent Radha Krishna idol, gracefully sculpted in PolyResin and Marble Dust with a vibrant metallic gold finish and colorful detailing. Krishna plays his flute while Radha stands close by, radiating affection, devotion, and timeless charm.</div><div><br></div><div>This 7.5-inch tall murti rests on a lotus-shaped base, making it not just a divine symbol but also a captivating showpiece. The lotus signifies purity amidst worldly distractions, and the golden tones elevate the entire ambiance—whether you place it in your home temple, living room, office, or gifting corner.</div><div><br></div><div>In Vedic tradition, Radha and Krishna embody divine love, harmony, and soulful connection. Their presence in your space enhances not just spiritual vibrations but also peace, joy, and romantic unity. It’s a beautiful piece for Janmashtami, weddings, anniversaries, Diwali, or as a symbolic gift of love.</div><div><br></div><div>Designed for devotees and décor lovers alike, this idol is a perfect fusion of tradition and elegance. Place it in your puja room, mandir shelf, or even your bedside for blessings of joy, grace, and divine companionship. An ideal piece to invoke devotion and bring spiritual aesthetics into modern homes.</div>","in stock","new","799.0","https://www.smartbiz.in/VastuCart/product/8092db94-926d-4971-9432-718fcd52ef44","https://m.media-amazon.com/images/X/bxt1/M/sbxt1hAN9D$Sc-V.jpg","VastuCart","God Idols & Murti","God Idols & Murti","","399.0","","8092db94-926d-4971-9432-718fcd52ef44","","Gold","7 INCH","","","","",""
